FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY,Quarter
106400548,TWIN CITIES COMMUNITY HOSPITAL,20193,43472,09/30/2019,Open,San Luis Obispo,08 - Mid-Coast,801,Investor - Corp.,Comparable,Rural,805-434-3500,1100 LAS TABLAS ROAD,TEMPLETON,93465,MARK LISA,122,122,44,456,72,63,175,1,0,10,275,10,3,1065,0,1761,262,196,582,1,0,35,827,38,6,3708,0,2531,434,559,3133,4,0,482,3512,24,426,11105,43192644,7583302,5560193,14559812,36515,0,958351,24161306,982744,218793,97253660,26125559,6002987,4105415,23018950,139825,0,3328341,31428478,273515,3447954,97871024,1664343,62860489,12345576,8499659,35109848,0,168799,0,3478271,41410235,0,1204879,0,0,0,2960870,169702969,0,0,0,0,0,6457714,1240713,1165949,2468914,7541,0,769918,13146929,51380,112657,25421715,178625,25725043,0,35220,0,0,0,0,858240,60490981,0,0,0,0,0,0,0,0,0,0,0,198704,0,Qtr 3
106400683,ATASCADERO STATE HOSPITAL,20193,43472,09/30/2019,Open,San Luis Obispo,08 - Mid-Coast,801,State,State Hospitals,,805-468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JON MORALES,1275,1159,1159,8,0,0,0,0,0,10,0,0,329,347,0,84928,0,0,0,0,0,1341,0,0,17790,104059,0,0,0,0,0,0,0,0,0,0,0,0,41992044,0,0,0,0,0,662906,0,0,8796232,51451182,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,538,1134,0,0,0,0,0,41991448,0,0,0,0,0,662906,0,0,8795694,51450048,0,62606887,0,6557735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106404046,SAN LUIS OBISPO COUNTY - PHF,20193,43472,09/30/2019,Open,San Luis Obispo,08 - Mid-Coast,801,City/County,Psychiatric Health Facilities,,805-781-4700,2178 JOHNSON AVE,SAN LUIS OBISPO,93401,ANNE ROBIN,16,16,12,0,0,0,0,48,0,112,0,0,0,160,0,0,0,0,0,336,0,620,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91770,0,1134512,0,0,0,1226282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91770,0,1134512,0,0,0,1226282,0,1702801,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106410782,SAN MATEO MEDICAL CENTER,20193,43472,09/30/2019,Open,San Mateo,04 - West Bay,427,City/County,Comparable,,650-573-2222,222 WEST 39TH AVENUE,SAN MATEO,94403,"CHESTER J. KUNNAPPILLY, MD",448,448,448,85,77,163,214,0,29,33,0,11,17,629,111,2205,1403,4919,20767,0,118,1602,0,61,46,31121,25829,7636,7569,15632,40599,0,19633,824,0,1376,5106,98375,10555541,6217637,11276302,18162771,0,1612083,1710192,0,711719,1442041,51688286,6284924,6076064,13506522,33433997,0,16587641,1205351,0,1326878,5804531,84225908,299610,10124505,8121919,10090173,27572412,-6333750,0,17488028,876754,0,0,1994311,0,0,0,4668137,74902099,0,1183637,0,0,1183637,6715959,4171782,14692652,31541743,0,711696,2038789,0,44286,2278825,62195732,14572810,87789369,6827313,17995361,0,0,0,0,564425,32803999,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,20193,43472,09/30/2019,Open,San Mateo,04 - West Bay,425,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,JANET LIANG,120,120,55,77,692,2,46,0,0,8,394,0,19,1238,0,348,2803,4,153,0,0,24,1236,0,55,4623,0,280,7547,95,1301,0,0,683,13248,0,2584,25738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78422222,0,0,0,0,0,0,2238214,60181187,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106410817,SETON MEDICAL CENTER,20193,43472,09/30/2019,Open,San Mateo,04 - West Bay,425,Non Profit Corp.,Comparable,,650-992-4000,1900 SULLIVAN AVENUE,DALY CITY,94015,MARK FRATZKE,478,478,257,519,126,73,196,0,0,21,408,0,6,1349,154,5108,1159,5985,8537,0,0,118,2193,0,24,23124,16662,7759,1971,619,5838,0,0,431,11012,0,1099,28729,84035104,20951180,30128113,45889600,0,0,5457596,57056347,0,501611,244019551,31432011,11454631,2973866,21003146,0,0,1500250,46029224,0,3978228,118371356,2319683,103526062,29456248,29990328,61605430,0,0,0,5978039,75172945,0,1288415,0,0,0,3193477,312530627,0,0,0,0,0,11722948,2581690,3069442,4772855,0,0,899495,26733842,0,80008,49860280,290033,68711294,0,-3351317,0,0,0,0,1069716,41742666,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106410852,MILLS-PENINSULA MEDICAL CENTER,20193,43472,09/30/2019,Open,San Mateo,04 - West Bay,427,Non Profit Corp.,Comparable,,650-696-5400,1501 TROUSDALE DRIVE,BURLINGAME,94010,JANET A. WAGNER,317,317,181,908,513,154,190,0,0,65,1227,42,68,3167,0,4469,2649,960,840,0,0,196,4305,134,211,13764,0,3094,1789,340,2498,0,0,625,8176,429,435,17386,80006027,44949078,8977176,15946357,0,0,3488412,66484959,1944239,3079866,224876114,62854631,32739434,2103329,18066622,0,0,5160199,93604314,3013231,2911599,220453359,1504513,113298475,67356917,6248007,29481602,0,0,0,5286849,70710337,0,4957470,0,0,0,3742416,302586586,11167090,0,0,11774978,22942068,29058876,21443876,4832498,4531377,0,0,3135413,100433866,0,2249049,165684955,1255018,171444730,0,1172309,0,0,0,0,1952347,502344113,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106410891,SEQUOIA HOSPITAL,20193,43472,09/30/2019,Open,San Mateo,04 - West Bay,428,Non Profit Corp.,Comparable,,650-369-5811,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,BILL GRAHAM,208,114,60,512,121,26,58,0,0,37,630,4,15,1403,0,2115,562,118,207,0,0,96,1853,15,59,5025,0,6044,832,233,1015,0,0,60,6937,165,422,15708,87133207,19579259,3097760,8065062,0,0,2706546,59646891,576273,2298782,183103780,60875584,8383633,1368718,6310610,0,0,1974920,58761612,985718,1531078,140191873,1108619,127428183,24660857,3850569,13312015,0,0,0,6070620,67033483,0,2653437,0,0,0,4703463,250821246,0,0,0,0,0,19572814,3160191,420885,965918,0,0,1180810,47026649,0,147140,72474407,342845,71785256,0,1584651,0,0,0,0,2995410,295933862,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106414018,MENLO PARK SURGICAL HOSPITAL,20193,43472,07/31/2019,Open,San Mateo,04 - West Bay,428,Investor - Corp.,Comparable,,650-324-8500,570 WILLOW ROAD,MENLO PARK,94025,JANET A. WAGNER,16,16,2,0,2,0,1,0,0,2,7,0,0,12,0,0,4,0,1,0,0,4,15,0,0,24,0,21,5,0,2,0,0,1,54,0,3,86,0,158287,0,80372,0,0,221269,787812,0,0,1247740,680950,116035,0,15863,0,0,23379,1582790,0,194608,2613625,1818,515503,204260,0,86014,0,0,0,173401,1254133,0,0,0,0,0,168571,2403700,0,0,0,0,0,161715,70062,0,10221,0,0,71230,1116468,0,27969,1457665,2657,1235290,0,571,0,0,0,0,20530,7346077,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,20193,43472,09/30/2019,Open,San Mateo,04 - West Bay,428,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1100 VETERANS BLVD.,REDWOOD CITY,94063,JANET LIANG,149,149,77,60,713,12,87,0,0,10,1236,0,34,2152,0,282,2546,53,289,0,0,28,3180,0,96,6474,0,150,4073,101,968,0,0,379,7865,0,1401,14937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88565759,0,0,0,0,0,0,3821312,347903781,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106420483,GOLETA VALLEY COTTAGE HOSPITAL,20193,43472,09/30/2019,Open,Santa Barbara,10 - Santa Barbara/Ventura,807,Non Profit Corp.,Comparable,,805-967-3411,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,RONALD C. WERFT,52,28,28,248,67,5,30,0,0,11,154,0,12,527,0,556,82,16,69,0,0,12,159,0,14,908,0,4715,588,403,2489,0,0,344,3951,0,476,12966,18714102,3407103,330702,1986850,0,0,640384,9700120,0,829191,35608452,11323389,1787466,1258738,5535114,0,0,725442,11152143,0,1104889,32887181,230764,24141152,214600,1587937,5860651,0,0,0,2623712,7225501,0,796776,0,0,0,1197412,43878505,0,0,0,0,0,5804033,4979969,1503,1661314,0,0,-1257886,13534456,0,-106261,24617128,159832,19693899,815199,240932,0,0,0,0,165032,109863483,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106420491,LOMPOC VALLEY MEDICAL CENTER,20193,43472,09/30/2019,Open,Santa Barbara,10 - Santa Barbara/Ventura,805,District,Comparable,Rural,805-737-3300,1515 E. OCEAN AVENUE,LOMPOC,93436,STEPHEN POPKIN,170,170,170,229,17,18,153,0,0,83,15,0,41,556,58,1512,160,173,6465,0,0,230,49,0,1238,9827,8195,5901,336,473,5870,0,0,5237,1102,0,762,19681,6298231,422912,334288,5316376,0,0,1926011,393164,0,1492222,16183204,11408418,720150,791061,9570605,0,0,8603667,2166378,0,1036837,34297116,1515292,11659803,761174,366411,6366188,-406171,0,0,4390971,971511,0,292150,0,0,0,113372,26030701,0,110100,0,1178,111278,6046846,381888,1165109,8630893,0,0,6138707,1589209,0,608245,24560897,1058783,26371553,0,806690,0,0,0,0,860208,74705998,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106420493,MARIAN MEDICAL CENTER,20193,43472,09/30/2019,Open,Santa Barbara,10 - Santa Barbara/Ventura,803,Non Profit Corp.,Comparable,,805-739-3000,1400 EAST CHURCH STREET,SANTA MARIA,93454,CHUCK COVA,388,350,285,1468,294,527,867,0,0,140,713,10,41,4060,0,8372,1650,2218,7776,0,0,812,2757,54,222,23861,0,38098,8685,3930,32599,0,0,4332,46630,1769,4548,140591,129801819,25547313,30536971,72708806,0,0,9237364,57449734,858804,3527187,329667998,112027980,13567389,12995705,55990643,0,0,11225054,82368585,2802701,4402365,295380422,4428502,195944606,31806689,35462598,124406925,0,0,0,16285291,73430224,0,6856878,0,0,0,7557611,496179324,0,14236787,0,713771,14950558,44367200,7184973,4811672,18448094,0,0,3552985,65079901,0,374829,143819654,1004912,143621311,0,1230406,0,0,0,0,12164548,282468900,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106420514,SANTA BARBARA COTTAGE HOSPITAL,20193,43472,09/30/2019,Open,Santa Barbara,10 - Santa Barbara/Ventura,807,Non Profit Corp.,Comparable,Teaching,805-687-1111,400 W. PUEBLO STREET,SANTA BARBARA,93105,RONALD C. WERFT,519,363,255,1754,329,220,732,0,0,129,1411,0,88,4663,0,9458,1496,1018,3365,0,0,581,6095,0,294,22307,0,9393,1129,1420,6656,0,0,831,11491,0,1713,32633,161671309,24854989,18191566,57167544,0,0,8391853,97686095,0,3251079,371214435,66371341,7953921,3339431,14829133,0,0,2456881,48006772,0,4203462,147160941,23751,179315624,738889,20027597,50876524,0,0,0,20236800,43850084,0,4888424,0,0,0,3305026,323262719,0,0,0,0,0,48717526,32070021,1503400,21120153,0,0,-9388066,101833283,0,-743660,195112657,4927682,177499615,8753480,705024,0,0,0,0,3701556,726614562,0,0,0,0,0,0,0,0,0,0,7962510,12364115,0,Qtr 3
106420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,20193,43472,09/30/2019,Open,Santa Barbara,10 - Santa Barbara/Ventura,805,Non Profit Corp.,Comparable,Rural,805-967-3411,2050 VIBORG ROAD,SOLVANG,93463,RONALD C. WERFT,11,11,11,26,4,0,0,0,0,0,0,0,0,30,0,82,7,0,0,0,0,0,0,0,0,89,0,2594,170,123,806,0,0,115,1821,0,269,5898,786367,191655,0,0,0,0,0,0,0,0,978022,6362823,494715,230294,1554132,0,0,239636,3490286,0,361475,12733361,137907,5060743,-75865,241712,1252094,0,0,0,437643,963282,0,209831,0,0,0,51189,8278536,0,0,0,0,0,2073839,762234,-11418,302038,0,0,-198007,2431288,0,72873,5432847,101745,4704119,180460,19457,0,0,0,0,352659,13615994,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,20193,43472,09/30/2019,Open,Santa Barbara,10 - Santa Barbara/Ventura,807,City/County,Psychiatric Health Facilities,,805-681-5244,315 CAMINO DEL REMEDIO,SANTA BARBARA,93110,"ALICE A. GLEGHORN, PH.D.",16,16,16,18,0,71,0,7,0,1,0,0,0,97,0,134,0,1233,0,27,0,21,0,0,0,1415,0,0,0,0,0,0,0,0,0,0,0,0,336128,0,3095390,0,62711,0,52677,0,0,0,3546906,0,0,0,0,0,0,0,0,0,0,0,0,327544,0,2782504,0,0,62711,0,52677,0,0,0,0,0,0,0,3225436,0,0,0,0,0,8584,0,312886,0,0,0,0,0,0,0,321470,0,2348249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106430705,REGIONAL MEDICAL CENTER OF SAN JOSE,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,431,Investor - Corp.,Comparable,,408-259-5000,225 NORTH JACKSON AVENUE,SAN JOSE,95116,TOMI RYBA,264,264,264,1248,648,349,941,0,0,74,524,70,112,3966,0,6900,3096,2183,4334,0,0,294,1945,350,548,19650,0,4052,2761,2607,10034,0,0,712,3266,292,3299,27023,278628948,136608416,88461624,178612505,0,0,23272483,89428394,12644290,28435347,836092007,58686795,48921697,27322210,96587944,0,0,9483212,41159227,6654433,31079265,319894783,10973358,306514444,171296677,108633872,270613481,0,0,0,20026219,101680515,0,19298723,0,0,0,53235146,1062272435,0,0,0,0,0,30801299,14233436,7149962,4586968,0,0,12729476,28907106,0,-4693892,93714355,325162,113650800,5387137,81485,0,0,0,0,8922730,289638745,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106430763,EL CAMINO HEALTH,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,429,District,Comparable,,650-940-7000,2500 GRANT ROAD,MOUNTAIN VIEW,94040,DAN WOODS,443,443,443,1731,447,136,275,0,0,109,2174,38,31,4941,0,8194,2078,541,1158,0,0,387,8081,109,295,20843,0,13708,2539,783,3041,0,0,1078,21011,52,1316,43528,211636725,52459166,15361092,24942306,0,0,10947610,167304657,2697574,1124738,486473868,161746980,35981225,7273944,25067739,0,0,6576716,195854186,4249350,2631718,439381858,3169254,318769653,74923341,20395581,45786924,0,0,0,12910171,196278029,0,6877381,0,0,0,2971525,682081859,0,0,0,0,0,54367086,13426093,2222075,4209466,0,0,4120437,164800462,69544,558704,243773867,6344524,216098493,0,5549413,0,0,0,0,14620415,604515469,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106430779,GOOD SAMARITAN HOSPITAL - SAN JOSE,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,431,Investor - Corp.,Comparable,,408-559-2011,2425 SAMARITAN DRIVE,SAN JOSE,95124,JOE DESCHRYVER,474,351,345,1212,372,152,289,0,0,85,2261,19,118,4508,0,7257,1931,1280,1602,0,0,594,8984,80,328,22056,0,10743,2110,406,3135,0,0,675,16173,153,1269,34664,345957084,84991631,39459773,49770359,0,0,30124097,320939237,2612255,9466515,883320951,151422526,37622921,7009486,40893492,0,0,9213511,205016035,2562634,9341058,463081663,0,461365910,115102411,43630767,87835462,0,0,0,29372438,414434707,0,925969,0,0,0,9058022,1161725686,0,0,0,0,0,36013700,7512141,2838492,2828389,0,0,9965170,111520565,4248920,9749551,184676928,317414,131163164,3008262,0,0,0,0,0,9859475,170005727,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106430883,SANTA CLARA VALLEY MEDICAL CENTER,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,431,City/County,Comparable,Teaching,408-885-5000,751 SOUTH BASCOM AVENUE,SAN JOSE,95128-2699,PAUL LORENZ,1182,1085,497,1805,628,1484,2843,166,10,125,940,282,0,8283,0,10574,3631,8559,12082,689,14,1344,6475,1277,0,44645,0,34020,12454,44313,97216,6643,734,3452,31369,7987,0,238188,205062664,66965865,154805642,248856796,14838178,263872,41866574,126040444,22872442,0,881572477,126879752,42030457,99191890,242030087,24102671,1092140,28816795,95014062,38424862,0,697582716,3118450,266127808,82847449,158918180,383087443,-28231255,38797225,1323894,33247414,137651797,0,48471011,0,0,0,0,1125359416,0,52235340,149080,0,52384420,64907625,26063926,123128474,160032534,52944,181197,36205416,80529920,15078161,0,506180197,12666750,558129164,0,11111510,0,0,0,0,9222291,97850510,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106430905,STANFORD UNIVERSITY HOSPITAL,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,429,Non Profit Corp.,Comparable,Teaching,650-723-4000,300 PASTEUR DRIVE,PALO ALTO,94305,DAVID ENTWISTLE,613,474,474,2658,597,278,719,0,0,228,2179,60,89,6808,0,15262,3125,1939,4268,0,0,1579,12750,352,300,39575,0,157854,27569,8838,42254,0,0,26528,206199,579,8035,477856,874391650,184463427,100846536,231580216,0,0,66068044,774761600,21362419,19120080,2272593972,1011751537,176698542,56649142,270806950,0,0,170027217,1321601437,3709357,51496311,3062740493,11315862,1684698102,314753072,140140260,457711757,0,0,0,177629895,1280491291,0,25071776,0,0,0,61418896,4153230911,0,572,0,146530,147102,201445085,46408896,17355418,44675980,0,0,58465366,804555885,0,9344026,1182250656,35441259,1162053841,0,16628338,0,0,0,0,199119088,3498793709,0,0,0,0,0,0,0,0,0,0,0,12679,0,Qtr 3
106431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,431,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,250 HOSPITAL PARKWAY,SAN JOSE,95119,JANET LIANG,247,247,109,118,1020,35,127,0,0,28,1513,0,27,2868,0,525,4070,86,361,0,0,88,3919,0,71,9120,0,445,9376,541,2595,0,0,1240,21621,0,3856,39674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125163308,0,0,0,0,0,0,2533109,57025356,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106434032,SAN JOSE BEHAVIORAL HEALTH,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,431,Non Profit Corp.,Comparable,,669-234-5959,455 SILICON VALLEY BOULEVARD,SAN JOSE,95138,SEAN PETERSON,80,80,80,102,38,39,0,217,0,0,311,0,0,707,0,1465,454,202,0,2086,0,0,2489,0,0,6696,0,0,31,0,0,0,0,0,363,0,0,394,4114950,1180400,525200,0,5423600,0,0,6404670,0,0,17648820,0,20150,0,0,0,0,0,285800,0,0,305950,157268,2070701,616999,603285,0,0,1993895,0,0,2392512,0,0,0,0,0,0,7834660,0,0,0,0,0,1980120,560558,-243442,0,3387941,0,0,4434933,0,0,10120110,0,5588796,0,55,0,0,0,0,650993,29828911,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106434040,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,429,Non Profit Corp.,Comparable,Teaching,650-497-8000,725 WELCH ROAD,PALO ALTO,94304,PAUL KING,396,347,289,19,0,924,550,0,0,49,1981,3,11,3537,0,200,0,7606,3540,0,0,293,12492,18,32,24181,0,1061,0,22978,20986,0,0,1517,68835,0,2108,117485,7902873,0,425926183,115696831,0,0,16702109,560626882,804175,754741,1128413794,2921784,0,63291518,57804750,0,0,4179315,189603410,0,5805479,323606256,0,7969983,0,413421261,154099626,0,0,0,16634890,420873088,0,804310,0,0,0,2103704,1015906862,0,0,0,0,0,2854674,0,75796440,19401956,0,0,4246534,329357204,0,4456380,436113188,19733184,456339459,0,12745154,0,0,0,0,31717881,1831456577,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106434051,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRIC HOSPITAL,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,431,Investor - Corp.,Comparable,,408-340-1504,3777 SOUTH BASCOM AVENUE,CAMPBELL,95008,KEN MC GUIRE,29,27,27,0,0,6,1,0,0,0,1,0,0,8,0,0,0,1730,559,0,0,0,41,0,0,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3747136,942256,0,0,0,77900,0,0,4767292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772715,312023,0,0,0,0,29971,0,0,0,0,0,0,2114709,0,0,0,0,0,0,0,1974421,630233,0,0,0,47929,0,0,2652583,0,2645110,0,0,0,0,0,0,0,499002,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,429,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-3380,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,JANET LIANG,327,327,216,167,1601,15,156,0,0,22,2679,0,33,4673,0,775,7163,73,434,0,0,89,9434,0,111,18079,0,351,13858,304,2280,0,0,1142,30975,0,4982,53892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236600254,0,0,0,0,0,0,7140512,295073672,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106434218,KAISER PERMANENTE PHF - SANTA CLARA,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,428,Non Profit Corp.,Psychiatric Health Facilities,,510-987-3380,3840 HOMESTEAD ROAD,SANTA CLARA,95051,JANET LIANG,24,24,24,4,33,0,1,0,0,1,230,0,6,275,0,29,387,0,26,0,0,4,1411,0,38,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3067059,0,0,0,0,0,0,0,13633702,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106434220,CRESTWOOD PSYCHIATRIC HEALTH FACILITY - SAN JOSE,20193,43472,09/30/2019,Open,Santa Clara,07 - Santa Clara,431,Investor - Corp.,Psychiatric Health Facilities,,209-478-5291,1425 FRUITDALE AVE,SAN JOSE,95128,LORI BLACKBURN,16,16,16,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,959,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977221,0,0,0,0,0,977221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977221,0,0,0,0,0,977221,526190,1142516,161363,0,0,0,0,0,1894,418289,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106440755,DOMINICAN HOSPITAL,20193,43472,09/30/2019,Open,Santa Cruz,08 - Mid-Coast,703,Non Profit Other,Comparable,,831-462-7700,1555 SOQUEL DRIVE,SANTA CRUZ,95065,NANETTE MICKIEWICZ,222,222,153,1181,127,149,496,1,0,83,533,5,80,2655,0,6106,597,784,2563,27,0,316,2261,11,168,12833,0,18390,494,1170,8374,0,0,1193,10417,568,1924,42530,165887172,18645931,19108160,60781006,581175,0,9189813,68175192,386195,5843405,348598049,69715399,7589080,7184330,32946508,0,0,8770942,42532912,1668150,3985570,174392891,2953483,199427667,22305093,22567778,80006155,0,579989,0,10380873,55343568,0,3453159,0,0,0,9841367,406859132,0,0,0,0,0,34319958,3789720,2691747,13682566,1186,0,6626603,54000380,0,1019648,116131808,336132,99998083,0,7547780,0,0,0,0,3026132,74378357,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
